hidden_row_idx,row_uid,text_id,word_position,word,word_clean,primary_RT,log_primary_RT,surprisal,surprisal_z,zipf_freq,zipf_freq_z,word_length,word_length_z,is_sentence_final,is_sentence_final_z,start_token_idx,end_token_idx,hidden_token_idx,n_tokens,hidden_context_size,hidden_context_stride,RT_prime,RT_resid_controls_oof,controls_oof_pred,controls_surprisal_oof_pred
6408,natural_stories:5:144,5,144,boys,boys,317.90526315789475,5.761753423796992,5.0921735763549805,-0.07370210784351779,5.03,-0.5601935914657464,4,-0.20420269385514614,0,-0.22791587997408858,169,169,169,1,128,64,5.76205782186419,-0.05315574918556898,5.814909172982561,5.808223584829871
6368,natural_stories:5:104,5,104,"boys,",boys,396.2315789473684,5.981998835649969,4.467474937438965,-0.21949321715623055,5.03,-0.5601935914657464,4,-0.20420269385514614,0,-0.22791587997408858,121,122,122,2,128,64,5.982303233717166,0.16708966266740788,5.814909172982561,5.804758383761211
3338,natural_stories:1:222,1,222,Bradford,bradford,318.9294117647059,5.764969798564407,0.6529505848884583,-1.109720443877403,3.75,-1.5013894997916757,8,1.5263686884772176,0,-0.22791587997408858,258,258,258,1,128,64,5.712027582458294,-0.11148536874228387,5.876455167306691,5.8230084754490905
3350,natural_stories:1:234,1,234,Bradford,bradford,337.0813953488372,5.82032443041391,0.2202190309762954,-1.2107106003293844,3.75,-1.5013894997916757,8,1.5263686884772176,0,-0.22791587997408858,271,271,271,1,128,64,5.767382214307797,-0.05613073689278103,5.876455167306691,5.820260712732778
3439,natural_stories:1:323,1,323,Bradford,bradford,324.0,5.780743515792329,0.4140175282955169,-1.1654822355672443,3.75,-1.5013894997916757,8,1.5263686884772176,0,-0.22791587997408858,368,368,368,1,128,64,5.727801299686216,-0.09571165151436212,5.876455167306691,5.821491296175554
3795,natural_stories:1:679,1,679,Bradford,bradford,316.6941176470588,5.757936379475851,5.953229904174805,0.12724975821370896,3.75,-1.5013894997916757,8,1.5263686884772176,0,-0.22791587997408858,802,802,802,1,128,64,5.704994163369737,-0.11851878783084047,5.876455167306691,5.856664236781748
3946,natural_stories:1:830,1,830,Bradford,bradford,302.1411764705882,5.710894379900902,0.0086206207051873,-1.2600930786004452,3.75,-1.5013894997916757,8,1.5263686884772176,0,-0.22791587997408858,998,998,998,1,128,64,5.657952163794789,-0.16556078740578872,5.876455167306691,5.818917103242512
3959,natural_stories:1:843,1,843,Bradford,bradford,301.98823529411766,5.710388060636323,0.0903343930840492,-1.2410228569301809,3.75,-1.5013894997916757,8,1.5263686884772176,0,-0.22791587997408858,1015,1015,1015,1,128,64,5.657445844530209,-0.1660671066703685,5.876455167306691,5.819435970089919
4188,natural_stories:1:1072,1,1072,Bradford,bradford,614.735632183908,6.4211923090198555,11.17082405090332,1.3449230349075818,3.75,-1.5013894997916757,8,1.5263686884772176,0,-0.22791587997408858,1285,1285,1285,1,128,64,6.368250092913742,0.5447371417131643,5.876455167306691,5.889794963061399
3154,natural_stories:1:38,1,38,"Bradford,",bradford,440.5764705882353,6.088084029828845,11.6278715133667,1.451587996875035,3.75,-1.5013894997916757,8,1.5263686884772176,0,-0.22791587997408858,40,41,41,2,128,64,6.035141813722731,0.2116288625221534,5.876455167306691,5.892697127152712
3201,natural_stories:1:85,1,85,"Bradford,",bradford,399.6117647058824,5.990493487546926,4.798236846923828,-0.14230056345385506,3.75,-1.5013894997916757,8,1.5263686884772176,0,-0.22791587997408858,97,98,98,2,128,64,5.937551271440813,0.11403832024023508,5.876455167306691,5.849330251470018
3227,natural_stories:1:111,1,111,"Bradford,",bradford,387.5882352941176,5.959943526857604,2.313772439956665,-0.7221206548954014,3.75,-1.5013894997916757,8,1.5263686884772176,0,-0.22791587997408858,126,127,127,2,128,64,5.9070013107514905,0.0834883595509126,5.876455167306691,5.833554377014475
3287,natural_stories:1:171,1,171,Bradford.,bradford,391.6162790697674,5.970282480450561,3.7634592056274414,-0.38379521514441906,3.75,-1.5013894997916757,8,1.5263686884772176,1,4.387155476181073,197,198,198,2,128,64,5.822149700248384,-0.0055681248590504495,5.975850605309612,5.94492282086748
4103,natural_stories:1:987,1,987,Bradford.,bradford,321.8048780487805,5.773945393078509,2.6094512939453125,-0.6531156252092204,3.75,-1.5013894997916757,8,1.5263686884772176,1,4.387155476181073,1186,1187,1187,2,128,64,5.625812612876332,-0.20190521223110292,5.975850605309612,5.937595091041951
7794,natural_stories:3:517,3,517,brass,brass,335.8369565217391,5.816625793744871,4.604526519775391,-0.18750835121101064,4.05,-1.2807967087777863,5,0.2284401517279448,0,-0.22791587997408858,604,604,604,1,128,64,5.795897397552651,-0.02331406685433368,5.839939860599205,5.819711589497068
7798,natural_stories:3:521,3,521,brass,brass,390.39130434782606,5.967149580591659,7.4330902099609375,0.4726170476042916,4.05,-1.2807967087777863,5,0.2284401517279448,0,-0.22791587997408858,608,608,608,1,128,64,5.94642118439944,0.12720971999245467,5.839939860599205,5.837615545313222
4912,natural_stories:4:723,4,723,brass,brass,344.02298850574715,5.840708482192161,14.664155960083008,2.1601909137051747,4.05,-1.2807967087777863,5,0.2284401517279448,0,-0.22791587997408858,844,844,844,1,128,64,5.8199800859999415,0.00670893920452631,5.833999542987635,5.877997812189147
1288,natural_stories:6:251,6,251,breakfast.,breakfast,366.8571428571428,5.9049725157545385,10.150384902954102,1.1067746764866557,4.61,-0.8690234988851919,9,1.9590115340603085,1,4.387155476181073,298,299,299,2,128,64,5.757332545713559,-0.06284717964275455,5.967819695397293,5.983769854453102
1308,natural_stories:6:271,6,271,breakfast.,breakfast,374.0240963855422,5.924320224177432,3.732579231262207,-0.39100193121165366,4.61,-0.8690234988851919,9,1.9590115340603085,1,4.387155476181073,323,324,324,2,128,64,5.776680254136452,-0.043499471219861086,5.967819695397293,5.93702914490386
290,natural_stories:9:291,9,291,breaking,breaking,446.42105263157896,6.101262570868095,21.658092498779297,3.7924239664433106,4.74,-0.7734332894458398,8,1.5263686884772176,0,-0.22791587997408858,383,383,383,1,128,64,6.059902065836116,0.24723305300974818,5.854029517858347,5.930992345276648
4742,natural_stories:4:553,4,553,breaking,breaking,352.8837209302326,5.866138600204458,7.372896194458008,0.4585690703117741,4.74,-0.7734332894458398,8,1.5263686884772176,0,-0.22791587997408858,649,649,649,1,128,64,5.824778095172479,0.014526982262605515,5.8516116179418525,5.848137390227951
427,natural_stories:9:428,9,428,breaking',breaking',398.5584415584416,5.98785414132568,4.621706008911133,-0.18349903116051142,4.74,-0.7734332894458398,9,1.9590115340603085,0,-0.22791587997408858,565,566,566,2,128,64,5.936925566127871,0.12481651769744406,5.8630376236282356,5.84396252375607
5517,natural_stories:2:243,2,243,breathe,breathe,370.35955056179773,5.9144742920619855,10.23469352722168,1.1264504802917148,4.26,-1.1263817550680635,7,1.0937258428941266,0,-0.22791587997408858,282,282,282,1,128,64,5.877066482129591,0.054543864622266014,5.8599304274397195,5.8733828073970225
1776,natural_stories:6:739,6,739,breathing,breathing,313.65060240963857,5.748279635183786,10.836867332458496,1.2669847821062183,4.28,-1.1116755690004705,9,1.9590115340603085,0,-0.22791587997408858,905,905,905,1,128,64,5.691969658880825,-0.12410551553631066,5.872385150720096,5.88533759436906
7181,natural_stories:5:917,5,917,brick,brick,344.8279569892473,5.843045617257948,7.5222554206848145,0.4934262733232601,4.25,-1.1337348481018596,5,0.2284401517279448,0,-0.22791587997408858,1077,1077,1077,1,128,64,5.8246569606766645,0.010822893674252043,5.832222723583696,5.8318473332855385
6460,natural_stories:5:196,5,196,bricks.,bricks,356.5108695652174,5.876364729053554,0.9157548546791076,-1.0483876289198102,3.81,-1.4572709415888978,6,0.6610829973110357,1,4.387155476181073,226,227,227,2,128,64,5.748070011066318,-0.06166349353871148,5.938028222592266,5.8991266891022285
6102,natural_stories:2:828,2,828,bridge,bridge,343.6703296703297,5.839682853886606,7.077977657318115,0.3897414820828075,4.77,-0.7513740103444513,6,0.6610829973110357,0,-0.22791587997408858,967,967,967,1,128,64,5.817809450127927,-0.003722833686141236,5.843405687572747,5.84287035891236
9598,natural_stories:10:282,10,282,"brief,",brief,347.55555555555554,5.850924524328982,8.547310829162598,0.7326519668005004,4.52,-0.9352013361893593,5,0.2284401517279448,0,-0.22791587997408858,348,349,349,2,128,64,5.835694516222462,0.01879668078238339,5.832127843546599,5.839800679774376
7746,natural_stories:3:469,3,469,bright,bright,344.4065934065934,5.841822916988767,11.433210372924805,1.4061583099233446,4.61,-0.8690234988851919,6,0.6610829973110357,0,-0.22791587997408858,551,551,551,1,128,64,5.81807772154134,-0.0029157285703416136,5.844738645559109,5.870470636377211
7993,natural_stories:3:716,3,716,bright,bright,298.68131868131866,5.699377181188285,4.854935646057129,-0.12906829383232016,4.61,-0.8690234988851919,6,0.6610829973110357,0,-0.22791587997408858,840,840,840,1,128,64,5.675631985740858,-0.14536146437082387,5.844738645559109,5.828832139614695
8138,natural_stories:3:861,3,861,brighter,brighter,329.13186813186815,5.796458485450982,6.529940605163574,0.26184152392582943,3.73,-1.5160956858592682,8,1.5263686884772176,0,-0.22791587997408858,1009,1009,1009,1,128,64,5.743282295383776,-0.07880590096116258,5.8752643864121445,5.859075572235388
6606,natural_stories:5:342,5,342,"brightly,",brightly,324.0869565217391,5.781011864110054,5.57534646987915,0.03905996293504883,3.44,-1.7293353838393617,8,1.5263686884772176,0,-0.22791587997408858,397,398,398,2,128,64,5.72444305160699,-0.08686006180036987,5.867871925910424,5.846236647152445
8068,natural_stories:3:791,3,791,brightness,brightness,329.7912087912088,5.798459753588315,15.09811305999756,2.261467086005553,3.57,-1.6337451744000095,10,2.3916543796433993,0,-0.22791587997408858,925,925,925,1,128,64,5.7242756315007,-0.09979623214090427,5.898255985729219,5.9313054475895575
8179,natural_stories:3:902,3,902,brightness,brightness,306.3820224719101,5.724832762750536,14.106223106384276,2.0299814901599422,3.57,-1.6337451744000095,10,2.3916543796433993,0,-0.22791587997408858,1053,1053,1053,1,128,64,5.650648640662921,-0.17342322297868318,5.898255985729219,5.925027083073462
3418,natural_stories:1:302,1,302,bring,bring,288.52941176470586,5.664797027943247,3.8626554012298584,-0.3606449751797991,5.27,-0.3837193586546353,5,0.2284401517279448,0,-0.22791587997408858,346,346,346,1,128,64,5.658341043377739,-0.16221943142367756,5.8270164593669245,5.812036386564465
3300,natural_stories:1:184,1,184,bringing,bringing,374.5,5.925591802957274,15.06804370880127,2.2544495517992553,4.71,-0.7954925685472289,8,1.5263686884772176,0,-0.22791587997408858,213,213,213,1,128,64,5.883880336983655,0.062145755120910806,5.863446047836363,5.909682475976238
708,natural_stories:9:709,9,709,British,british,329.90909090909093,5.7988171344146995,7.77174186706543,0.5516509972308249,5.18,-0.44989719595880207,7,1.0937258428941266,0,-0.22791587997408858,907,907,907,1,128,64,5.7721721266926105,-0.04151915494844083,5.84033628936314,5.844985931098615
5959,natural_stories:2:685,2,685,brook,brook,312.3222222222222,5.744035418408886,13.985692977905272,2.0018523731075195,3.74,-1.5087425928254719,5,0.2284401517279448,0,-0.22791587997408858,804,805,805,2,128,64,5.719680425819716,-0.10371432511387368,5.84774974352276,5.884059912475517
6111,natural_stories:2:837,2,837,brook,brook,324.04347826086956,5.780877698952544,8.499833106994629,0.7215716964888509,3.74,-1.5087425928254719,5,0.2284401517279448,0,-0.22791587997408858,977,978,978,2,128,64,5.7565227063633735,-0.066872044570216,5.84774974352276,5.8492257500856315
6132,natural_stories:2:858,2,858,brook,brook,307.13978494623655,5.727302969515745,5.693727016448975,0.06668741420564492,3.74,-1.5087425928254719,5,0.2284401517279448,0,-0.22791587997408858,1007,1008,1008,2,128,64,5.702947976926574,-0.1204467740070152,5.84774974352276,5.831407512372409
5825,natural_stories:2:551,2,551,"brook,",brook,354.1573033707865,5.8697411742396755,13.468025207519531,1.881039946445386,3.74,-1.5087425928254719,5,0.2284401517279448,0,-0.22791587997408858,644,646,646,3,128,64,5.845386181650505,0.02199143071691534,5.84774974352276,5.880772821007278
5989,natural_stories:2:715,2,715,brother,brother,345.8369565217391,5.84596744007123,7.014017105102539,0.3748144768376173,5.11,-0.5013688471953759,7,1.0937258428941266,0,-0.22791587997408858,842,842,842,1,128,64,5.8185035234853135,-0.002444496170802779,5.848411936242033,5.84862981015889
6020,natural_stories:2:746,2,746,brother,brother,340.95652173913044,5.8317549669231274,1.3312350511550903,-0.9514235650204476,5.11,-0.5013688471953759,7,1.0937258428941266,0,-0.22791587997408858,876,876,876,1,128,64,5.804291050337211,-0.016656969318905368,5.848411936242033,5.81254522951854
6252,natural_stories:2:978,2,978,brother,brother,317.20212765957444,5.759539197366111,3.812181234359741,-0.37242455067623087,5.11,-0.5013688471953759,7,1.0937258428941266,0,-0.22791587997408858,1149,1149,1149,1,128,64,5.732075280780195,-0.08887273887592162,5.848411936242033,5.828298763925166
5724,natural_stories:2:450,2,450,brothers,brothers,315.74444444444447,5.754933166283869,8.62814998626709,0.7515180722407477,4.69,-0.8101987546148213,8,1.5263686884772176,0,-0.22791587997408858,520,520,520,1,128,64,5.712987726349156,-0.10878390487479273,5.8637170711586615,5.868891611838099
6098,natural_stories:2:824,2,824,brothers,brothers,301.31868131868134,5.708168446599456,1.9787962436676023,-0.8002968317077557,4.69,-0.8101987546148213,8,1.5263686884772176,0,-0.22791587997408858,963,963,963,1,128,64,5.666223006664743,-0.1555486245592057,5.8637170711586615,5.826669485588444
6145,natural_stories:2:871,2,871,brothers,brothers,289.1777777777778,5.667041647006438,1.130136489868164,-0.9983556063357371,4.69,-0.8101987546148213,8,1.5263686884772176,0,-0.22791587997408858,1023,1023,1023,1,128,64,5.625096207071725,-0.1966754241522235,5.8637170711586615,5.821280658244464
2538,natural_stories:8:402,8,402,brought,brought,339.48,5.827415035101477,12.867719650268556,1.7409416531786195,5.16,-0.4646033820263944,7,1.0937258428941266,0,-0.22791587997408858,495,495,495,1,128,64,5.800536053418295,-0.010056300707463883,5.8374713358089405,5.875790276967921
3988,natural_stories:1:872,1,872,brought,brought,280.83529411764704,5.637768355555328,6.550578594207764,0.26665798282184516,5.16,-0.4646033820263944,7,1.0937258428941266,0,-0.22791587997408858,1050,1050,1050,1,128,64,5.610889373872146,-0.20996602238095896,5.847734377936287,5.845433986654147
243,natural_stories:9:244,9,244,brown,brown,377.7974683544304,5.934358254024392,5.467693328857422,0.01393605538533873,5.01,-0.5748997775333394,5,0.2284401517279448,0,-0.22791587997408858,319,319,319,1,128,64,5.924860607964667,0.11022801514806524,5.824130238876327,5.8178460857297445
6440,natural_stories:5:176,5,176,Brown,brown,404.7978723404256,6.003387861883419,6.498836517333984,0.254582504638218,5.01,-0.5748997775333394,5,0.2284401517279448,0,-0.22791587997408858,204,204,204,1,128,64,5.9938902158236935,0.17925762300709192,5.824130238876327,5.823565833230477
6592,natural_stories:5:328,5,328,Brown,brown,333.74468085106383,5.810376272062554,0.1118445396423339,-1.2360028553920746,5.01,-0.5748997775333394,5,0.2284401517279448,0,-0.22791587997408858,379,379,379,1,128,64,5.800878626002828,-0.013753966813773388,5.824130238876327,5.788137212055595
6671,natural_stories:5:407,5,407,Brown,brown,316.031914893617,5.755843204985897,0.0265183765441179,-1.2559161306844173,5.01,-0.5748997775333394,5,0.2284401517279448,0,-0.22791587997408858,470,470,470,1,128,64,5.746345558926172,-0.06828703389042978,5.824130238876327,5.787663908140501
7085,natural_stories:5:821,5,821,Brown,brown,323.8085106382979,5.7801523245247415,0.0128495618700981,-1.2591061354806068,5.01,-0.5748997775333394,5,0.2284401517279448,0,-0.22791587997408858,961,961,961,1,128,64,5.770654678465016,-0.04397791435158549,5.824130238876327,5.787588087275423
3353,natural_stories:1:237,1,237,brunt,brunt,358.1162790697674,5.880857735534851,3.150954246520996,-0.5267405841348445,3.12,-1.9646343609208439,5,0.2284401517279448,0,-0.22791587997408858,274,274,274,1,128,64,5.849249550151778,0.024706269020837723,5.856151466514013,5.818399551658332
7073,natural_stories:5:809,5,809,brushed,brushed,297.7741935483871,5.696335459505005,10.561259269714355,1.2026638396551208,3.57,-1.6337451744000095,7,1.0937258428941266,0,-0.22791587997408858,949,949,949,1,128,64,5.65085554791488,-0.16114411983032273,5.857479579335328,5.865977011586517
7102,natural_stories:5:838,5,838,brushed,brushed,305.1182795698925,5.720699503300202,9.392762184143066,0.9299619707512367,3.57,-1.6337451744000095,7,1.0937258428941266,0,-0.22791587997408858,981,981,981,1,128,64,5.675219591710077,-0.13678007603512565,5.857479579335328,5.859495362520219
648,natural_stories:9:649,9,649,bubble,bubble,333.02597402597405,5.808220487016596,5.284961700439453,-0.028709542274040285,4.16,-1.1999126854060265,6,0.6610829973110357,0,-0.22791587997408858,835,835,835,1,128,64,5.779210877444562,-0.03396866289443867,5.842189149911035,5.827216464682922
1014,natural_stories:9:1015,9,1015,"bubble,",bubble,364.6891891891891,5.899045454351386,1.1162123680114746,-1.0016051942894015,4.16,-1.1999126854060265,6,0.6610829973110357,0,-0.22791587997408858,1275,1276,1276,2,128,64,5.870035844779352,0.05685630444035095,5.842189149911035,5.804092427360269
1030,natural_stories:9:1031,9,1031,"bubble,",bubble,390.1012658227848,5.966406361374777,5.20078182220459,-0.048355299548244524,4.16,-1.1999126854060265,6,0.6610829973110357,0,-0.22791587997408858,1298,1299,1299,2,128,64,5.937396751802743,0.12421721146374232,5.842189149911035,5.82674951920578
62,natural_stories:9:63,9,63,bubble.,bubble,472.1948051948052,6.157391623309249,12.531391143798828,1.6624498765088425,4.16,-1.1999126854060265,6,0.6610829973110357,1,4.387155476181073,75,76,76,2,128,64,6.033191449641151,0.22309020288485115,5.934301420424398,5.962359094733451
