word,word_position,text_id,n_participants,RT,sdRT,gRT,gsdRT,word_clean,zipf_freq,log_unigram_freq,word_length,log_RT,log_gRT,corpus,primary_RT,log_primary_RT,row_uid,surprisal,hidden_row_idx,token_ids_str,n_tokens,start_token_idx,end_token_idx,hidden_token_idx,hidden_context_size,hidden_context_stride
featuring,976,8,73,339.013698630137,125.06270573315132,317.6318981464065,1.4420183616516846,featuring,4.45,-4.549749351632015,9,5.826040515502489,5.7608931592995205,natural_stories,339.013698630137,5.826040515502489,natural_stories:8:976,8.339091300964355,3112,[9593],1,1198,1198,1198,128,64
February,37,9,79,465.55696202531647,324.9481910119434,392.84913081910133,1.742980453759714,february,5.03,-3.9706158164322862,8,6.143234456632166,5.973425647118686,natural_stories,465.55696202531647,6.143234456632166,natural_stories:9:37,8.192926406860352,36,[3945],1,43,43,43,128,64
February,614,9,77,380.24675324675326,276.99003192420565,329.08796190352075,1.6228064808160283,february,5.03,-3.9706158164322862,8,5.940820392632872,5.796325076439557,natural_stories,380.24675324675326,5.940820392632872,natural_stories:9:614,5.554974555969238,613,[3945],1,791,791,791,128,64
fed,969,1,85,343.63529411764705,223.32593344486352,311.59012215175864,1.4827048356929868,fed,4.51,-4.489453649380389,3,5.839580903454366,5.741688613082567,natural_stories,343.63529411764705,5.839580903454366,natural_stories:1:969,13.32099437713623,4085,[11672],1,1167,1167,1167,128,64
fee,571,9,77,308.64935064935065,113.86011341643908,291.1035593209176,1.3988263995874537,fee,4.51,-4.489453649380389,3,5.732205844996288,5.673679077818419,natural_stories,308.64935064935065,5.732205844996288,natural_stories:9:571,3.3306798934936523,570,[6838],1,741,741,741,128,64
fee.,816,9,73,384.986301369863,183.23736072454437,348.5925630569033,1.552449950901626,fee,4.51,-4.489453649380389,3,5.9532077527972715,5.85390379911453,natural_stories,384.986301369863,5.9532077527972715,natural_stories:9:816,3.3466861248016357,815,"[6838, 13]",2,1034,1035,1035,128,64
feel,548,7,75,293.32,99.530269740389,278.9501124917691,1.3692463837777062,feel,5.67,-3.32975405412792,4,5.681264163225599,5.6310329575600315,natural_stories,293.32,5.681264163225599,natural_stories:7:548,0.17021970450878143,8865,[1254],1,639,639,639,128,64
feel,558,10,71,306.5211267605634,103.16185052831575,290.54297415746345,1.3907385807988326,feel,5.67,-3.32975405412792,4,5.725286682072752,5.671751497046379,natural_stories,306.5211267605634,5.725286682072752,natural_stories:10:558,2.647015333175659,9874,[1254],1,714,714,714,128,64
feel,681,7,75,292.96,89.2635696399425,280.6444231492059,1.3423937621717985,feel,5.67,-3.32975405412792,4,5.6800360809262,5.637088469996068,natural_stories,292.96,5.6800360809262,natural_stories:7:681,2.6876730918884277,8998,[1254],1,800,800,800,128,64
feel.,804,7,73,306.13698630136986,134.60016046181755,285.46812398135773,1.426776166016834,feel,5.67,-3.32975405412792,4,5.724032669430648,5.654130373060162,natural_stories,306.13698630136986,5.724032669430648,natural_stories:7:804,1.547154426574707,9121,"[1254, 13]",2,936,937,937,128,64
feeling,682,6,82,324.9878048780488,112.53153126326544,308.46496299521317,1.3795099381327625,feeling,5.13,-3.8696659098054966,7,5.783787658173558,5.731608264756946,natural_stories,324.9878048780488,5.783787658173558,natural_stories:6:682,5.1166486740112305,1719,[4203],1,837,837,837,128,64
feeling,856,7,73,283.4109589041096,84.8300319620289,272.38962002922364,1.3205861888145485,feeling,5.13,-3.8696659098054966,7,5.646897995895352,5.6072334679297295,natural_stories,283.4109589041096,5.646897995895352,natural_stories:7:856,8.562731742858887,9173,[4203],1,994,994,994,128,64
feet,376,5,92,317.39130434782606,91.73492109186408,304.76640636694617,1.3318990567206055,feet,4.99,-4.01010499176305,4,5.760135411207333,5.719545602406794,natural_stories,317.39130434782606,5.760135411207333,natural_stories:5:376,0.7451817989349365,6640,[3625],1,436,436,436,128,64
feet,518,3,92,363.85869565217394,185.47542602678783,332.8638550654082,1.4895535471033907,feet,4.99,-4.01010499176305,4,5.896765593510333,5.80773356273367,natural_stories,363.85869565217394,5.896765593510333,natural_stories:3:518,8.651778221130371,7795,[3625],1,605,605,605,128,64
feet,544,3,91,344.9120879120879,162.01595589129477,317.2758349521921,1.4804024469563954,feet,4.99,-4.01010499176305,4,5.843289566913705,5.759771537328388,natural_stories,344.9120879120879,5.843289566913705,natural_stories:3:544,7.165142059326172,7821,[3625],1,633,633,633,128,64
feet,698,1,84,287.39285714285717,95.08347858682978,274.6708709958529,1.3391027095868868,feet,4.99,-4.01010499176305,4,5.660850119970929,5.615573548147947,natural_stories,287.39285714285717,5.660850119970929,natural_stories:1:698,7.414261341094971,3814,[3625],1,828,828,828,128,64
feet,900,7,73,279.13698630136986,95.3472185500758,266.26050673355076,1.3507823200729323,feet,4.99,-4.01010499176305,4,5.631702651652545,5.584475178155084,natural_stories,279.13698630136986,5.631702651652545,natural_stories:7:900,0.7073723673820496,9217,[3625],1,1043,1043,1043,128,64
"feet,",43,3,91,445.0659340659341,181.7386280836546,410.18667799038906,1.5065782304214674,feet,4.99,-4.01010499176305,4,6.098222437630978,6.0166123682469,natural_stories,445.0659340659341,6.098222437630978,natural_stories:3:43,5.557096481323242,7320,"[3625, 11]",2,46,47,47,128,64
"feet,",149,3,90,359.65555555555557,113.24797898448304,341.1561508497708,1.4003279046001265,feet,4.99,-4.01010499176305,4,5.885146783310855,5.832340292850535,natural_stories,359.65555555555557,5.885146783310855,natural_stories:3:149,4.008376121520996,7426,"[3625, 11]",2,169,170,170,128,64
"feet,",352,5,93,418.5806451612903,239.00110617265597,370.22171612043945,1.6197429246387205,feet,4.99,-4.01010499176305,4,6.036869571870048,5.914102058927957,natural_stories,418.5806451612903,6.036869571870048,natural_stories:5:352,4.811279296875,6616,"[3625, 11]",2,408,409,409,128,64
fell,305,4,87,348.18390804597703,146.13250826081136,323.75480138269535,1.4520352391164566,fell,4.85,-4.149966128900379,4,5.852730811579129,5.779986443429476,natural_stories,348.18390804597703,5.852730811579129,natural_stories:4:305,9.542668342590332,4494,[3214],1,354,354,354,128,64
fell,459,7,75,304.81333333333333,123.7872732109768,286.48256677974877,1.4075341830952606,fell,4.85,-4.149966128900379,4,5.719699567387661,5.657677685367118,natural_stories,304.81333333333333,5.719699567387661,natural_stories:7:459,2.488074779510498,8776,[3214],1,537,537,537,128,64
fell,513,2,92,333.4782608695652,123.86686208270925,313.77121808690447,1.4138477881727574,fell,4.85,-4.149966128900379,4,5.809577678432152,5.748664115527986,natural_stories,333.4782608695652,5.809577678432152,natural_stories:2:513,4.923854351043701,5787,[3214],1,594,594,594,128,64
fell,534,2,92,336.95652173913044,177.8632585673846,310.8931270013418,1.4572773876153955,fell,4.85,-4.149966128900379,4,5.819953906418243,5.739449210037917,natural_stories,336.95652173913044,5.819953906418243,natural_stories:2:534,5.29522180557251,5808,[3214],1,624,624,624,128,64
fell,973,9,74,311.8243243243243,186.40068479121288,288.4042631058964,1.4120966088894455,fell,4.85,-4.149966128900379,4,5.7424399661668835,5.6643631872221265,natural_stories,311.8243243243243,5.7424399661668835,natural_stories:9:973,5.856536388397217,972,[3214],1,1229,1229,1229,128,64
fellow,40,2,91,389.9230769230769,250.66911482710657,347.94850021556636,1.547920630494643,fellow,4.76,-4.2403314000162755,6,5.965949481010813,5.852054480936883,natural_stories,389.9230769230769,5.965949481010813,natural_stories:2:40,8.546097755432129,5314,[5891],1,44,44,44,128,64
felt,202,7,76,369.17105263157896,310.856553763217,327.2355781703281,1.511773036092414,felt,5.13,-3.8696659098054966,4,5.911260093898202,5.790680334056733,natural_stories,369.17105263157896,5.911260093898202,natural_stories:7:202,5.156713485717773,8519,[2936],1,240,240,240,128,64
felt,349,1,85,368.1294117647059,198.79211373138705,331.9690923890238,1.538169514753529,felt,5.13,-3.8696659098054966,4,5.9084345387542925,5.805041869369076,natural_stories,368.1294117647059,5.9084345387542925,natural_stories:1:349,8.766807556152344,3465,[2936],1,398,398,398,128,64
felt,372,7,75,306.3466666666667,84.17364505902381,295.6958855369697,1.304382989493033,felt,5.13,-3.8696659098054966,4,5.72471735831164,5.68933151244634,natural_stories,306.3466666666667,5.72471735831164,natural_stories:7:372,4.824966907501221,8689,[2936],1,435,435,435,128,64
felt,920,3,91,303.9230769230769,197.04777935928985,279.6128754217328,1.422727576897295,felt,5.13,-3.8696659098054966,4,5.716774632949854,5.633406058733364,natural_stories,303.9230769230769,5.716774632949854,natural_stories:3:920,4.833359241485596,8197,[2936],1,1073,1073,1073,128,64
felt,923,2,90,317.2111111111111,139.184179525592,295.1235322571037,1.4381350595486218,felt,5.13,-3.8696659098054966,4,5.759567517870755,5.687394022100989,natural_stories,317.2111111111111,5.759567517870755,natural_stories:2:923,6.451840877532959,6197,[2936],1,1082,1082,1082,128,64
felt,930,7,73,313.1232876712329,257.8819144710682,281.78915450358943,1.445789288556595,felt,5.13,-3.8696659098054966,4,5.7465970033091525,5.641159112221434,natural_stories,313.1232876712329,5.7465970033091525,natural_stories:7:930,3.566828966140747,9247,[2936],1,1074,1074,1074,128,64
females,888,10,72,310.55555555555554,113.3680145775892,293.15140357006976,1.3993986466758774,females,4.38,-4.619786948731822,7,5.7383628082529805,5.680689211289159,natural_stories,310.55555555555554,5.7383628082529805,natural_stories:10:888,1.6127605438232422,10204,[12366],1,1136,1136,1136,128,64
ferocity,241,1,84,402.2619047619048,242.61457951639775,353.96956621810665,1.618093870793971,ferocity,2.9,-6.100124803978989,8,5.997103380865022,5.869210938302753,natural_stories,402.2619047619048,5.997103380865022,natural_stories:1:241,10.902717590332031,3357,"[11354, 11683]",2,279,280,280,128,64
Festival,971,8,71,339.3098591549296,145.72327900601744,313.5832753107037,1.4787389602795262,festival,4.72,-4.279839869367247,8,5.826913728706459,5.748064955774446,natural_stories,339.3098591549296,5.826913728706459,natural_stories:8:971,3.3847908973693848,3107,[11117],1,1192,1192,1192,128,64
few,81,7,76,341.3421052631579,133.59825873431916,319.64428431605364,1.4294592777668915,few,5.6,-3.40011681880711,3,5.832885215614287,5.767208765983115,natural_stories,341.3421052631579,5.832885215614287,natural_stories:7:81,1.394714117050171,8398,[1178],1,89,89,89,128,64
few,185,3,92,379.5652173913044,268.23158373528463,340.0762012745608,1.5195277149524014,few,5.6,-3.40011681880711,3,5.939026432904498,5.829169713894526,natural_stories,379.5652173913044,5.939026432904498,natural_stories:3:185,1.311548113822937,7462,[1178],1,210,210,210,128,64
few,281,8,75,314.3066666666667,121.03617655906038,295.455902214299,1.4130257148664325,few,5.6,-3.40011681880711,3,5.750369154735637,5.688519594624804,natural_stories,314.3066666666667,5.750369154735637,natural_stories:8:281,3.2904462814331055,2417,[1178],1,346,346,346,128,64
few,464,6,83,309.7469879518072,127.9281280092024,290.20903879930745,1.4128436549458274,few,5.6,-3.40011681880711,3,5.735755796335442,5.670601486757963,natural_stories,309.7469879518072,5.735755796335442,natural_stories:6:464,2.3927829265594482,1501,[1178],1,564,564,564,128,64
few,526,8,73,343.09589041095893,140.32958866575123,318.42524223943747,1.4653318633640515,few,5.6,-3.40011681880711,3,5.838009971975587,5.7633877292180555,natural_stories,343.09589041095893,5.838009971975587,natural_stories:8:526,11.509499549865723,2662,[1178],1,642,642,642,128,64
few,573,1,84,303.8095238095238,149.86712799270742,279.2277082873006,1.4684087630535876,few,5.6,-3.40011681880711,3,5.716400938615412,5.632027607680777,natural_stories,303.8095238095238,5.716400938615412,natural_stories:1:573,0.9464634656906128,3689,[1178],1,676,676,676,128,64
few,701,5,94,293.4468085106383,106.9586008768478,278.90572129232356,1.3579288093343105,few,5.6,-3.40011681880711,3,5.681696391193416,5.630873808199746,natural_stories,293.4468085106383,5.681696391193416,natural_stories:5:701,0.7553148865699768,6965,[1178],1,821,821,821,128,64
few,702,6,82,300.3780487804878,92.26219217419296,287.96188677045774,1.332128192676088,few,5.6,-3.40011681880711,3,5.705041843919356,5.662828133775975,natural_stories,300.3780487804878,5.705041843919356,natural_stories:6:702,2.869356632232666,1739,[1178],1,862,862,862,128,64
few,791,10,68,302.38235294117646,95.86651624871229,289.01372351921583,1.3478859055237549,few,5.6,-3.40011681880711,3,5.711692285926557,5.666474173210657,natural_stories,302.38235294117646,5.711692285926557,natural_stories:10:791,5.1456990242004395,10107,[1178],1,1011,1011,1011,128,64
Field,152,8,73,374.16438356164383,177.51854470406985,343.34439070108715,1.4956629388965408,field,5.24,-3.759450502122942,5,5.924695229089979,5.838733997962469,natural_stories,374.16438356164383,5.924695229089979,natural_stories:8:152,5.43124532699585,2288,[7663],1,190,190,190,128,64
Field,204,8,74,377.9864864864865,287.7393461480941,326.9125199367219,1.6247813514560532,field,5.24,-3.759450502122942,5,5.93485844494479,5.789692611977267,natural_stories,377.9864864864865,5.93485844494479,natural_stories:8:204,0.43896016478538513,2340,[7663],1,253,253,253,128,64
field.,283,4,86,379.8837209302326,270.5978748059955,326.5787508794589,1.6573678560079397,field,5.24,-3.759450502122942,5,5.939865208341608,5.788671116813701,natural_stories,379.8837209302326,5.939865208341608,natural_stories:4:283,7.073126792907715,4472,"[2214, 13]",2,327,328,328,128,64
field's,159,8,73,335.75342465753425,117.17908668429016,316.2895918522738,1.4186622769259056,field's,2.61,-6.3902988976206005,7,5.816377035373767,5.756658223833655,natural_stories,335.75342465753425,5.816377035373767,natural_stories:8:159,13.469221115112305,2295,"[2214, 338]",2,197,198,198,128,64
fields,293,4,88,347.5,163.71007453955644,320.16732615553394,1.4737919654531415,fields,4.6,-4.400115836735518,6,5.850764665004847,5.768843753368262,natural_stories,347.5,5.850764665004847,natural_stories:4:293,13.396559715270996,4482,[7032],1,341,341,341,128,64
fifteen,107,9,78,639.7179487179487,575.434401633019,468.0564605575893,2.132951491403902,fifteen,4.14,-4.8601177665487025,7,6.461027374086466,6.148588930858031,natural_stories,639.7179487179487,6.461027374086466,natural_stories:9:107,8.742588996887207,106,[17280],1,131,131,131,128,64
"fifties,",841,8,71,375.23943661971833,212.48640055903624,341.5506596202802,1.507026629774586,fifties,3.21,-5.7904581779834,7,5.9275643198700925,5.833496012431389,natural_stories,375.23943661971833,5.9275643198700925,natural_stories:8:841,8.798029899597168,2977,"[277, 2135, 444, 11]",4,1021,1024,1024,128,64
fighting,481,2,92,305.4673913043478,109.08092077277496,289.44108347118345,1.3794375576779347,fighting,4.92,-4.07987615172103,8,5.721843034140023,5.667951764976019,natural_stories,305.4673913043478,5.721843034140023,natural_stories:2:481,12.10571575164795,5755,[4330],1,555,555,555,128,64
figure,8,5,94,322.56382978723406,148.24881428096705,298.9470983028783,1.453784743483386,figure,5.07,-3.931813767062132,6,5.776301038472768,5.700266628984033,natural_stories,322.56382978723406,5.776301038472768,natural_stories:5:8,8.154081344604492,6272,[3785],1,8,8,8,128,64
"figure,",523,8,72,352.81944444444446,145.92930242665204,324.75490573331274,1.5091607904303104,figure,5.07,-3.931813767062132,6,5.865956437252328,5.783070761620793,natural_stories,352.81944444444446,5.865956437252328,natural_stories:8:523,12.328837394714355,2659,"[3785, 11]",2,638,639,639,128,64
figured,87,5,95,334.2,123.91397153035456,315.320350639181,1.397236181956368,figured,4.39,-4.610832143008547,7,5.811739616161293,5.753589108201685,natural_stories,334.2,5.811739616161293,natural_stories:5:87,10.0437593460083,6351,[11638],1,100,100,100,128,64
filled,477,7,74,313.1216216216216,111.8560661122205,296.79067615554106,1.3773754271304228,filled,4.7,-4.300161407278366,6,5.746591682548579,5.693027096229498,natural_stories,313.1216216216216,5.746591682548579,natural_stories:7:477,11.409188270568848,8794,[5901],1,557,557,557,128,64
filled,904,7,73,291.16438356164383,102.08615828725677,276.4557838654066,1.3716022688385772,filled,4.7,-4.300161407278366,6,5.673887999644499,5.622050894487334,natural_stories,291.16438356164383,5.673887999644499,natural_stories:7:904,4.379061698913574,9221,[5901],1,1047,1047,1047,128,64
final,411,7,74,316.7027027027027,107.39515176548856,301.00400925811346,1.3700556390711127,final,5.28,-3.7189664053730223,5,5.7579634874605095,5.707123584454565,natural_stories,316.7027027027027,5.7579634874605095,natural_stories:7:411,8.33513069152832,8728,[2457],1,482,482,482,128,64
finally,157,2,92,349.5652173913044,175.81260655319667,322.208145717008,1.4641409950807345,finally,5.17,-3.829737991162924,7,5.856690146243863,5.7751977519782605,natural_stories,349.5652173913044,5.856690146243863,natural_stories:2:157,11.804827690124512,5431,[3443],1,184,184,184,128,64
